country_name,metric_name,value,value_type
Peru,2nd most caught species in EEZ of Country,Jumbo flying squid,String
Peru,3rd most caught species in EEZ of Country,Chilean jack mackerel,String
Peru,4th most caught species in EEZ of Country,Eastern Pacific bonito,String
Peru,5th most caught species in EEZ of Country,Marine fishes not identified,String
Peru,6th most caught species in EEZ of Country,Pacific chub mackerel,String
Peru,8th most caught species in EEZ of Country,Common dolphinfish,String
Peru,9th most caught species in EEZ of Country,Flathead grey mullet,String
British Indian Ocean Territory,Index - Score (2024/2015 % Change),-3.25%,Percentage
British Indian Ocean Territory,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
British Indian Ocean Territory,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
British Indian Ocean Territory,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
British Indian Ocean Territory,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
British Indian Ocean Territory,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
British Indian Ocean Territory,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
British Indian Ocean Territory,Indian Ocean Tuna Commission (IOTC),No,Bool
British Indian Ocean Territory,Inter-American Tropical Tuna Commission (IATTC),No,Bool
British Indian Ocean Territory,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
British Indian Ocean Territory,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
British Indian Ocean Territory,North Pacific Fisheries Commission (NPFC),No,Bool
British Indian Ocean Territory,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
British Indian Ocean Territory,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
British Indian Ocean Territory,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
British Indian Ocean Territory,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
British Indian Ocean Territory,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
British Indian Ocean Territory,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
British Indian Ocean Territory,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
British Indian Ocean Territory,Artisanal opportunities - Score (2024/2015 % Change),-12.44%,Percentage
British Indian Ocean Territory,Artisanal opportunities - Score 2015,80.56%,Percentage
British Indian Ocean Territory,Artisanal opportunities - Score 2024,70.54%,Percentage
British Indian Ocean Territory,Biodiversity - Score (2024/2015 % Change),-2.15%,Percentage
British Indian Ocean Territory,Biodiversity - Score 2015,87.96%,Percentage
British Indian Ocean Territory,Biodiversity - Score 2024,86.07%,Percentage
British Indian Ocean Territory,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
British Indian Ocean Territory,Carbon storage - Score 2015,70.75%,Percentage
British Indian Ocean Territory,Carbon storage - Score 2024,70.75%,Percentage
British Indian Ocean Territory,Fisheries (subgoal) - Score (2024/2015 % Change),-2.64%,Percentage
British Indian Ocean Territory,Fisheries (subgoal) - Score 2015,32.96%,Percentage
British Indian Ocean Territory,Fisheries (subgoal) - Score 2024,32.09%,Percentage
British Indian Ocean Territory,Index - Score 2015,70.81%,Percentage
British Indian Ocean Territory,Index - Score 2024,68.51%,Percentage
British Indian Ocean Territory,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
British Indian Ocean Territory,Livelihoods & economies - Score 2015,73.33%,Percentage
British Indian Ocean Territory,Livelihoods & economies - Score 2024,73.33%,Percentage
British Indian Ocean Territory,Mariculture (subgoal) - Score (2024/2015 % Change),,Percentage
British Indian Ocean Territory,Mariculture (subgoal) - Score 2015,0.00%,Percentage
British Indian Ocean Territory,Mariculture (subgoal) - Score 2024,0.00%,Percentage
British Indian Ocean Territory,1st largest destination of seafood exports,Singapore,String
British Indian Ocean Territory,2nd largest destination of seafood exports,Luxembourg,String
British Indian Ocean Territory,3rd largest destination of seafood exports,Poland,String
British Indian Ocean Territory,1st largest source of seafood imports,Singapore,String
British Indian Ocean Territory,2nd largest source of seafood imports,Panama,String
British Indian Ocean Territory,3rd largest source of seafood imports,United States of America,String
Tunisia,small scale Catch by Flag of Country (Tonnes),"42,280",Number
Tunisia,Reported Catch in EEZ of Country (Tonnes),"102,585",Number
Tunisia,3rd most caught species in EEZ of Country,Common cuttlefish,String
Tunisia,Pelagic Fish (1000 tonnes),54,Number
Tunisia,Adoption of 2006 International Labour Organization Maritime Labour Convention,Yes,Bool
Tunisia,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Tunisia,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Tunisia,Is the country a distant-water fishing nation?,No,Bool
Tunisia,Employment of fisheries observers,Yes,Bool
Tunisia,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Tunisia,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Tunisia,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Tunisia,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Tunisia,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Tunisia,General Fisheries Commission for the Mediterranean (GFCM),Yes,Bool
Tunisia,Indian Ocean Tuna Commission (IOTC),No,Bool
Tunisia,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Tunisia,International Commission for the Conservation of Atlantic Tunas (ICCAT),Yes,Bool
Tunisia,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Tunisia,North Pacific Fisheries Commission (NPFC),No,Bool
Tunisia,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Tunisia,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Tunisia,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Tunisia,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Tunisia,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Tunisia,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Tunisia,Adoption of 1930 International Labour Organization Forced Labour Convention (No. 29),Yes,Bool
Tunisia,Adoption of 1957 International Labour Organization Abolition of Forced Labour Convention (No. 105),Yes,Bool
Tunisia,Adoption of 1975 Convention on International Trade in Endangered Species of Wild Fauna and Flora,Yes,Bool
Tunisia,Adoption of 1982 United Nations Convention for the Law of the Sea,Yes,Bool
Tunisia,Adoption of 1983 Convention on the Conservation of Migratory Species,Yes,Bool
Tunisia,Adoption of 1993 Convention on Biological Diversity,Yes,Bool
Tunisia,Adoption of 1995 United Nations Fish Stocks Agreement,No,Bool
Tunisia,Adoption of 2007 International Labour Organization Work in Fishing Convention (No. 188),No,Bool
Tunisia,"Adoption of 2009 FAO Agreement on Port States Measures to Prevent, Deter and Eliminate Illegal, Unreported and Unregulated Fishing",No,Bool
Tunisia,Adoption of Protocol of 2014 to the 1930 Forced Labour Convention (P029),No,Bool
Tunisia,Adoption of the 2012 International Maritime Organization Cape Town Agreement,No,Bool
Tunisia,bottom trawl Catch by Flag of Country (Tonnes),"25,741",Number
Tunisia,longline Catch by Flag of Country (Tonnes),"4,810",Number
Tunisia,other Catch by Flag of Country (Tonnes),357,Number
Tunisia,purse seine Catch by Flag of Country (Tonnes),"42,280",Number
Tunisia,unknown Catch by Flag of Country (Tonnes),"21,654",Number
Tunisia,Artisanal Catch by Flag of Country (Tonnes),"42,713",Number
Tunisia,Industrial Catch by Flag of Country (Tonnes),"94,257",Number
Tunisia,Recreational Catch by Flag of Country (Tonnes),152,Number
Tunisia,Discards Catch in EEZ of Country (Tonnes),"13,336",Number
Tunisia,Landings Catch in EEZ of Country (Tonnes),"119,914",Number
Tunisia,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Tunisia,Cephalopods (kg/capita/yr),0,Number
Tunisia,Crustaceans (kg/capita/yr),0,Number
Tunisia,Demersal Fish (kg/capita/yr),4,Number
Tunisia,"Fish, Seafood (kg/capita/yr)",13,Number
Tunisia,Freshwater Fish (kg/capita/yr),0,Number
Tunisia,"Marine Fish, Other (kg/capita/yr)",0,Number
Tunisia,"Molluscs, Other (kg/capita/yr)",0,Number
Tunisia,Pelagic Fish (kg/capita/yr),7,Number
Tunisia,Unreported Catch in EEZ of Country (Tonnes),"30,664",Number
Tunisia,Protected marine area (km2),60,Number
Tunisia,"Aquatic Animals, Others (1000 tonnes)",0,Number
Tunisia,Cephalopods (1000 tonnes),10,Number
Tunisia,Crustaceans (1000 tonnes),7,Number
Tunisia,Demersal Fish (1000 tonnes),53,Number
Tunisia,"Fish, Seafood (1000 tonnes)",133,Number
Tunisia,Freshwater Fish (1000 tonnes),2,Number
Tunisia,"Molluscs, Other (1000 tonnes)",1,Number
Tunisia,"Marine Fish, Other (1000 tonnes)",5,Number
Tunisia,Fishing Subsidies - Beneficial (USD),"1,638,475",Number
Tunisia,Fishing Subsidies - Harmful (USD),"86,699,055",Number
Tunisia,Fishing Subsidies - Total (USD),"88,337,530",Number
Tunisia,Data availability on stock sustainability,38.23%,Percentage
Tunisia,FishSource Score: Current Stock Health,71.58%,Percentage
Tunisia,FishSource Score: Future Stock Health,68.17%,Percentage
Tunisia,Proportion of 1990-2018 catches that is not assessed,61.77%,Percentage
Tunisia,Proportion of 1990-2018 catches that is overfished,17.72%,Percentage
Tunisia,Proportion of 1990-2018 catches that is sustainable,20.52%,Percentage
Tunisia,Proportion of assessed fish stocks that is sustainable,49.12%,Percentage
Tunisia,Cephalopods (2019/2010 CAGR),1.70%,Percentage
Tunisia,Crustaceans (2019/2010 CAGR),6.98%,Percentage
Tunisia,Demersal Fish (2019/2010 CAGR),6.19%,Percentage
Tunisia,"Fish, Seafood (2019/2010 CAGR)",3.37%,Percentage
Tunisia,Freshwater Fish (2019/2010 CAGR),1.92%,Percentage
Tunisia,"Marine Fish, Other (2019/2010 CAGR)",7.72%,Percentage
Tunisia,"Molluscs, Other (2019/2010 CAGR)",6.44%,Percentage
Tunisia,Pelagic Fish (2019/2010 CAGR),0.91%,Percentage
Tunisia,Access of foreign fishing fleets (assessment score),92.00%,Percentage
Tunisia,Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),50.00%,Percentage
Tunisia,Compliance monitoring and surveillance programs (assessment score),67.00%,Percentage
Tunisia,Fisheries governance score,65.00%,Percentage
Tunisia,Fishery subsidy program (assessment score),17.00%,Percentage
Tunisia,Knowledge on fishing fleets (assessment score),71.00%,Percentage
Tunisia,Severity of fishery sanctions (assessment score),75.00%,Percentage
Tunisia,Artisanal opportunities - Score (2024/2015 % Change),-4.40%,Percentage
Tunisia,Artisanal opportunities - Score 2015,66.78%,Percentage
Tunisia,Artisanal opportunities - Score 2024,63.84%,Percentage
Tunisia,Biodiversity - Score (2024/2015 % Change),-2.21%,Percentage
Tunisia,Biodiversity - Score 2015,69.30%,Percentage
Tunisia,Biodiversity - Score 2024,67.77%,Percentage
Tunisia,Carbon storage - Score 2015,68.32%,Percentage
Tunisia,Carbon storage - Score 2024,68.32%,Percentage
Tunisia,Fisheries (subgoal) - Score (2024/2015 % Change),-6.72%,Percentage
Tunisia,Fisheries (subgoal) - Score 2015,33.33%,Percentage
Tunisia,Fisheries (subgoal) - Score 2024,31.09%,Percentage
Tunisia,Index - Score (2024/2015 % Change),-10.71%,Percentage
Tunisia,Index - Score 2015,63.24%,Percentage
Tunisia,Index - Score 2024,56.47%,Percentage
Tunisia,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Tunisia,Livelihoods & economies - Score 2015,82.28%,Percentage
Tunisia,Livelihoods & economies - Score 2024,82.28%,Percentage
Tunisia,Mariculture (subgoal) - Score (2024/2015 % Change),156.06%,Percentage
Tunisia,Mariculture (subgoal) - Score 2015,1.32%,Percentage
Tunisia,Mariculture (subgoal) - Score 2024,3.38%,Percentage
Tunisia,Fishing Subsidies - Harmful as % of Total,98.15%,Percentage
Tunisia,1st largest destination of seafood exports,Italy,String
Tunisia,2nd largest destination of seafood exports,Spain,String
Tunisia,3rd largest destination of seafood exports,Japan,String
Tunisia,1st largest source of seafood imports,India,String
Tunisia,2nd largest source of seafood imports,Italy,String
Tunisia,3rd largest source of seafood imports,Thailand,String
Tunisia,10th most caught species in EEZ of Country,"Porgies, seabreams nei",String
Tunisia,1st most caught species in EEZ of Country,Marine fishes not identified,String
Tunisia,2nd most caught species in EEZ of Country,Sardinella,String
Tunisia,4th most caught species in EEZ of Country,European anchovy,String
Tunisia,5th most caught species in EEZ of Country,Atlantic bluefin tuna,String
Tunisia,6th most caught species in EEZ of Country,Common pandora,String
Tunisia,7th most caught species in EEZ of Country,Shi drum,String
Tunisia,8th most caught species in EEZ of Country,Deep-water rose shrimp,String
Tunisia,9th most caught species in EEZ of Country,Atlantic bonito,String
Türkiye,Fisheries (subgoal) - Score 2015,56.09%,Percentage
Türkiye,Biodiversity - Score (2024/2015 % Change),-2.26%,Percentage
Türkiye,Is the country a distant-water fishing nation?,No,Bool
Türkiye,Vessels Count,"15,352",Number
Türkiye,Vessels Tonnage,"170,793",Number
Türkiye,Artisanal opportunities - Score (2024/2015 % Change),-2.99%,Percentage
Türkiye,Artisanal opportunities - Score 2015,81.24%,Percentage
Türkiye,Artisanal opportunities - Score 2024,78.81%,Percentage
Türkiye,Biodiversity - Score 2015,70.31%,Percentage
Türkiye,Biodiversity - Score 2024,68.72%,Percentage
Türkiye,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Türkiye,Carbon storage - Score 2015,80.65%,Percentage
Türkiye,Carbon storage - Score 2024,80.65%,Percentage
Türkiye,Fisheries (subgoal) - Score (2024/2015 % Change),-7.45%,Percentage
Türkiye,Fisheries (subgoal) - Score 2024,51.91%,Percentage
Türkiye,Index - Score (2024/2015 % Change),-3.97%,Percentage
Türkiye,Index - Score 2015,72.35%,Percentage
Türkiye,Index - Score 2024,69.48%,Percentage
Türkiye,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Türkiye,Livelihoods & economies - Score 2015,100.00%,Percentage
Türkiye,Livelihoods & economies - Score 2024,100.00%,Percentage
Türkiye,Mariculture (subgoal) - Score (2024/2015 % Change),-3.83%,Percentage
Türkiye,Mariculture (subgoal) - Score 2015,59.86%,Percentage
Türkiye,Mariculture (subgoal) - Score 2024,57.57%,Percentage
Japan,1st largest source of seafood imports,China,String
Japan,Carbon storage - Score 2024,62.76%,Percentage
Japan,Crustaceans (2019/2010 CAGR),-8.12%,Percentage
Japan,Western and Central Pacific Fisheries Commission (WCPFC),Yes,Bool
Japan,Index - Score 2015,66.81%,Percentage
Japan,"Fish, Seafood (1000 tonnes)","3,819",Number
Japan,Demersal Fish (1000 tonnes),420,Number
Japan,"Fish, Seafood (2019/2010 CAGR)",-2.53%,Percentage
Japan,Reported Catch in EEZ of Country (Tonnes),"4,730,416",Number
Japan,Employment of fisheries observers,Yes,Bool
Japan,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Japan,Is the country a distant-water fishing nation?,Yes,Bool
Japan,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Japan,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),Yes,Bool
