company_name,metric_name,value
TASSAL GROUP LIMITED,Ocean Health Index - Score (2015),0.7534000000000002
TASSAL GROUP LIMITED,Ocean Health Index - Score (2024),0.7502999999999997
TASSAL GROUP LIMITED,Ocean Health Index - Score (% Change 2024/2015),-0.004114680116803824
TASSAL GROUP LIMITED,FishSource Score - Management Quality,0.6190476190476192
TASSAL GROUP LIMITED,FishSource Score - Managers Compliance,0.6535714285714287
TASSAL GROUP LIMITED,FishSource Score - Fishers Compliance,0.7100000000000001
TASSAL GROUP LIMITED,FishSource Score - Current Stock Health,0.715
TASSAL GROUP LIMITED,FishSource Score - Future Stock Health,0.6766666666666667
TASSAL GROUP LIMITED,SeaAroundUs Unreported / Total Catch (%),0.19370449129138093
TASSAL GROUP LIMITED,SeaAroundUs Bottom Trawl / Total Catch (%),0.22126952279299036
TASSAL GROUP LIMITED,Global Fishing Index - Data availability on stock sustainability,0.39870000000000005
TASSAL GROUP LIMITED,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6241
TASSAL GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.3048
TASSAL GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.09390000000000001
TASSAL GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.6013000000000004
TASSAL GROUP LIMITED,Global Fishing Index - Fisheries governance score,0.8800000000000001
TASSAL GROUP LIMITED,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.5
TASSAL GROUP LIMITED,Global Fishing Index - Fishery subsidy program (assessment score),0.75
TASSAL GROUP LIMITED,Global Fishing Index - Knowledge on fishing fleets (assessment score),1.0
TASSAL GROUP LIMITED,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),1.0
TASSAL GROUP LIMITED,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
TASSAL GROUP LIMITED,Global Fishing Index - Access of foreign fishing fleets (assessment score),1.0
SAMHERJI LTD,Reporting Precision PT Score,0.7773906353951018
SAMHERJI LTD,Ocean Health Index - Score (2015),0.6860882352941176
SAMHERJI LTD,Ocean Health Index - Score (2024),0.6478941176470587
SAMHERJI LTD,Ocean Health Index - Score (% Change 2024/2015),-0.054430497136021744
SAMHERJI LTD,FishSource Score - Management Quality,0.6437657303719713
SAMHERJI LTD,FishSource Score - Managers Compliance,0.708032500495393
SAMHERJI LTD,FishSource Score - Fishers Compliance,0.8180016954982504
SAMHERJI LTD,FishSource Score - Current Stock Health,0.7757786239314985
SAMHERJI LTD,FishSource Score - Future Stock Health,0.711359667693704
SAMHERJI LTD,SeaAroundUs Unreported / Total Catch (%),0.02533923119934067
SAMHERJI LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.3503703549181919
SAMHERJI LTD,SeaAroundUs Gillnets / Total Catch (%),0.0381286288133259
SAMHERJI LTD,Global Fishing Index - Data availability on stock sustainability,0.7925176470588233
SAMHERJI LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5047647058823529
SAMHERJI LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.3517529411764706
SAMHERJI LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.4408529411764706
SAMHERJI LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.2074823529411765
SAMHERJI LTD,Global Fishing Index - Fisheries governance score,0.7788235294117648
SAMHERJI LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.8399999999999997
SAMHERJI LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.5094117647058825
SAMHERJI LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.9829411764705884
SAMHERJI LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7823529411764705
SAMHERJI LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9558823529411765
SAMHERJI LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.48058823529411765
DAISYO,Reporting Precision PT Score,0.42020471201546516
DAISYO,Ocean Health Index - Score (2015),0.7107500000000001
DAISYO,Ocean Health Index - Score (2024),0.7294499999999999
DAISYO,Ocean Health Index - Score (% Change 2024/2015),0.028252493798805064
DAISYO,FishSource Score - Management Quality,0.5989934185056136
DAISYO,FishSource Score - Managers Compliance,0.6419228734228734
DAISYO,FishSource Score - Fishers Compliance,0.6559037210512622
DAISYO,FishSource Score - Current Stock Health,0.7047034981055601
DAISYO,FishSource Score - Future Stock Health,0.7155687830687832
DAISYO,SeaAroundUs Unreported / Total Catch (%),0.08859986331477206
DAISYO,SeaAroundUs Bottom Trawl / Total Catch (%),0.013559960889872477
DAISYO,SeaAroundUs Gillnets / Total Catch (%),0.008966713379572958
DAISYO,Global Fishing Index - Data availability on stock sustainability,0.4488999999999999
DAISYO,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.521
DAISYO,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.21774999999999994
DAISYO,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2311500000000001
DAISYO,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5511000000000001
DAISYO,Global Fishing Index - Fisheries governance score,0.825
DAISYO,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.41499999999999987
DAISYO,Global Fishing Index - Fishery subsidy program (assessment score),0.42499999999999993
DAISYO,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.93
DAISYO,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.915
DAISYO,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
DAISYO,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.8349999999999999
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Reporting Precision PT Score,0.06929826837663405
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Ocean Health Index - Score (2015),0.6974
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Ocean Health Index - Score (2024),0.6153999999999998
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Ocean Health Index - Score (% Change 2024/2015),-0.11757958130197878
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),FishSource Score - Management Quality,0.5902439024390244
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),FishSource Score - Managers Compliance,0.6425
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),FishSource Score - Fishers Compliance,0.636923076923077
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),FishSource Score - Current Stock Health,0.6694252873563219
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),FishSource Score - Future Stock Health,0.6718229166666667
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),SeaAroundUs Unreported / Total Catch (%),0.18850174842953907
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),SeaAroundUs Bottom Trawl / Total Catch (%),0.7149350139838332
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),SeaAroundUs Gillnets / Total Catch (%),0.006625742278707622
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Data availability on stock sustainability,0.021800000000000007
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.619
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.011100000000000002
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.010700000000000003
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.9782
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Fisheries governance score,0.5599999999999999
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.5
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Fishery subsidy program (assessment score),0.27999999999999997
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Knowledge on fishing fleets (assessment score),0.43000000000000005
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7900000000000001
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
KIEN HUNG JOINT STOCK COMPANY VN (KIHUSEA VN),Global Fishing Index - Access of foreign fishing fleets (assessment score),0.6700000000000002
TSUKIJI UOICHIBA COMPANY LIMITED,Reporting Precision PT Score,0.6721207315490276
TSUKIJI UOICHIBA COMPANY LIMITED,Ocean Health Index - Score (2015),0.6681000000000001
TSUKIJI UOICHIBA COMPANY LIMITED,Ocean Health Index - Score (2024),0.7086000000000001
TSUKIJI UOICHIBA COMPANY LIMITED,Ocean Health Index - Score (% Change 2024/2015),0.060619667714413975
TSUKIJI UOICHIBA COMPANY LIMITED,FishSource Score - Management Quality,0.625
TSUKIJI UOICHIBA COMPANY LIMITED,FishSource Score - Managers Compliance,0.6874999999999999
TSUKIJI UOICHIBA COMPANY LIMITED,FishSource Score - Fishers Compliance,0.7062499999999999
TSUKIJI UOICHIBA COMPANY LIMITED,FishSource Score - Current Stock Health,0.7999999999999999
TSUKIJI UOICHIBA COMPANY LIMITED,FishSource Score - Future Stock Health,0.850625
TSUKIJI UOICHIBA COMPANY LIMITED,SeaAroundUs Unreported / Total Catch (%),0.06926679191828589
TSUKIJI UOICHIBA COMPANY LIMITED,SeaAroundUs Bottom Trawl / Total Catch (%),0.002287230738539774
TSUKIJI UOICHIBA COMPANY LIMITED,SeaAroundUs Gillnets / Total Catch (%),0.03988231723596586
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Data availability on stock sustainability,0.49910000000000015
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.4179000000000002
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.13069999999999998
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.36840000000000006
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5008999999999998
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Fisheries governance score,0.77
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.33000000000000007
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Fishery subsidy program (assessment score),0.1
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8599999999999999
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.83
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
TSUKIJI UOICHIBA COMPANY LIMITED,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.6699999999999999
OCEANA GROUP LIMITED,Reporting Precision PT Score,0.46790206163897163
OCEANA GROUP LIMITED,Ocean Health Index - Score (2015),0.70455092936803
OCEANA GROUP LIMITED,Ocean Health Index - Score (2024),0.6645973977695167
OCEANA GROUP LIMITED,Ocean Health Index - Score (% Change 2024/2015),-0.05545317027425877
OCEANA GROUP LIMITED,FishSource Score - Management Quality,0.6714783495083194
OCEANA GROUP LIMITED,FishSource Score - Managers Compliance,0.714877326806075
OCEANA GROUP LIMITED,FishSource Score - Fishers Compliance,0.8097644296377844
OCEANA GROUP LIMITED,FishSource Score - Current Stock Health,0.8338151052132222
OCEANA GROUP LIMITED,FishSource Score - Future Stock Health,0.7745227078657659
OCEANA GROUP LIMITED,SeaAroundUs Unreported / Total Catch (%),0.1578925999663326
OCEANA GROUP LIMITED,SeaAroundUs Bottom Trawl / Total Catch (%),0.23648615129097858
OCEANA GROUP LIMITED,SeaAroundUs Gillnets / Total Catch (%),0.022624510736606897
OCEANA GROUP LIMITED,Global Fishing Index - Data availability on stock sustainability,0.4564211538461539
OCEANA GROUP LIMITED,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.573216346153846
OCEANA GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.2739673076923077
OCEANA GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.1824524038461539
OCEANA GROUP LIMITED,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5435788461538462
OCEANA GROUP LIMITED,Global Fishing Index - Fisheries governance score,0.6630769230769231
OCEANA GROUP LIMITED,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.5125
OCEANA GROUP LIMITED,Global Fishing Index - Fishery subsidy program (assessment score),0.4226923076923077
OCEANA GROUP LIMITED,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7772115384615385
OCEANA GROUP LIMITED,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7497596153846152
OCEANA GROUP LIMITED,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8786057692307693
OCEANA GROUP LIMITED,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5403365384615385
ICHIMASA KAMABOKO CO LTD,Reporting Precision PT Score,0.9293204122212102
ICHIMASA KAMABOKO CO LTD,Ocean Health Index - Score (2015),0.7396999999999998
ICHIMASA KAMABOKO CO LTD,Ocean Health Index - Score (2024),0.6618000000000002
ICHIMASA KAMABOKO CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.10539688539413047
ICHIMASA KAMABOKO CO LTD,FishSource Score - Management Quality,0.5444444444444444
ICHIMASA KAMABOKO CO LTD,FishSource Score - Managers Compliance,0.7333333333333334
ICHIMASA KAMABOKO CO LTD,FishSource Score - Fishers Compliance,0.6777777777777777
ICHIMASA KAMABOKO CO LTD,FishSource Score - Current Stock Health,0.757857142857143
ICHIMASA KAMABOKO CO LTD,FishSource Score - Future Stock Health,0.8657142857142857
ICHIMASA KAMABOKO CO LTD,SeaAroundUs Unreported / Total Catch (%),0.44305690264909353
